Boston,The Boston Hiking Meetup Group,1143140754000,outdoors/adventure,8438,Hikers,42.3899993896,-71.1299972534
Boston,Revolve Nation's Boston Entrepreneur Group,1144455692000,career/business,4096,Entrepreneurs,42.3699989319,-71.0500030518
Boston,The Boston Metal Meetup Group,1145846837000,music,331,Metalheads,42.4000015259,-71.2600021362
Boston,The Boston Dungeons & Dragons Meetup Group,1147291541000,games,2257,D&D Players,42.3400001526,-71.0999984741
Boston,The Boston German Language Meetup Group,1148502477000,language/ethnic identity,1765,German Speakers,42.3699989319,-71.0999984741
Boston,The Boston Gay Professionals Meetup Group,1150598018000,career/business,3527,Gay Professionals,42.3600006104,-71.0699996948
Boston,Breakfast  Brunch  Lunch  & Dinner Meetup Group,1151547203000,food/drink,2216,Fellow Foodies,42.3400001526,-71.0599975586
Boston,The Boston & Cambridge Salsa Meetup Group,1152225932000,dancing,4834,Salsa Fans,42.3699989319,-71.0999984741
Boston,Boston Italian Language and Culture,1153577535000,language/ethnic identity,200,Members of this group,42.3699989319,-71.0500030518
Boston,Socializing for Justice,1154919590000,community/environment,3117,SoJusters,42.3600006104,-71.0699996948
Boston,Spirituality & Mysticism Meetup Group,1155267198000,new age/spirituality,906,Mystics,42.3699989319,-71.0800018311
Boston,Multifamily Apartment Investing - Subgroup Of Boston REIA,1155332792000,career/business,872,Boston RE Investors,42.2400016785,-71.1699981689
Boston,The Boston Digital Arts Meetup Group,1155342275000,photography,461,Digital Artists,42.3499984741,-71.0699996948
Boston,The Brookline & Boston Abuse Survivors Meetup Group,1155563186000,support,512,Abuse Survivors,42.3300018311,-71.1299972534
Boston,The Boston Little Yorkies Meetup Group,1155773240000,pets/animals,180,Little Yorkie Lovers,42.3499984741,-71.0699996948
Boston,Boston International/Arthouse Movie Meetup Group,1155954187000,movies/film,227,people,42.3600006104,-71.0699996948
Boston,Boston/Providence Single Parents,1156290834000,parents/family,997,Single Parents,42.25,-71.0699996948
Boston,Eastern Massachusetts Motherless Daughters,1157505665000,support,321,Motherless Daughters,42.3499984741,-71.0599975586
Boston,New England Meetup Organizers,1157755116000,socializing,107,Organizers,42.4000015259,-71.2600021362
Boston,The Boston Philosophy of Mind Group,1159109925000,education/learning,531,Philosophers,42.3600006104,-71.0500030518
Boston,App Devs + Entrepreneurs,1159201082000,tech,3878,App Devs + Entrepreneurs,42.3400001526,-71.0899963379
Boston,Jack Russell Terrier Boston Area Group,1160224073000,pets/animals,241,JRT OWNERS,42.3300018311,-71.1299972534
Boston,Boston Walking Meetup Group,1160435228000,outdoors/adventure,3162,social walkers,42.3400001526,-71.1200027466
Boston,Conscious Movie Meetup!,1162174450000,movies/film,266,Consciousness movie members,42.3899993896,-71.1299972534
Boston,Real Estate Networking/Education Meeting in Boston,1162574529000,career/business,770,Serious Real Estate Investors,42.3600006104,-71.0699996948
Boston,Greater Boston Mental Health Professionals,1162764978000,health/wellbeing,361,Mental health professionals,42.3499984741,-71.1900024414
Boston,Tabletop Role Play Society of Boston,1162773814000,games,524,Gamers,42.3800010681,-71.1299972534
Boston,The Boston Law of Attraction Meetup Group,1163874375000,new age/spirituality,2587,Law of Attraction Co-Creators,42.3499984741,-71.0599975586
Boston,The Cambridge Moveable Feast,1164140077000,socializing,2691,Citizens of the World,42.3899993896,-71.1299972534
Boston,Boston & Cambridge Ethnic Dining,1164213872000,food/drink,3050,Explorers of ethnic cuisines,42.3699989319,-71.0999984741
Boston,Wayland Cribbage!,1165379039000,games,135,Cribbage Players,42.3699989319,-71.2399978638
Boston,Twisted Touring,1165466485000,cars/motorcycles,35,Twisted Tourists,42.3800010681,-71.1299972534
Boston,Tantra International,1166119868000,new age/spirituality,195,Tantra Practitioners/Teachers,42.3600006104,-71.0699996948
Boston,We Are Change Boston /Boston Alternative Media- Journalism,1166982635000,movements/politics,252,"Members",42.3800010681,-71.0199966431
Boston,Boston Webmasters Meetup Group,1167366728000,tech,205,Web Professionals,42.3600006104,-71.0500030518
Boston,Ciné Club Francophone de Boston,1168523042000,movies/film,708,Amis du ciné club,42.3300018311,-71.1299972534
Boston,Rock and Ice Climbing Boston,1169007687000,outdoors/adventure,2998,Climbers,42.3800010681,-71.1299972534
Boston,New England Artists/Models Group,1169241652000,fine arts/culture,1476,Art Models and Artists,42.3400001526,-71.0299987793
Boston,The Boston Beanstalks Tall Club,1169420697000,socializing,172,Beanstalks and their Friends,42.2900009155,-71.0500030518
Boston,The Boston Gay Women's Meetup Group,1169853140000,LGBT,4274,women,42.3499984741,-71.0699996948
Boston,The Greater Boston Wiccan  Meetup,1170001494000,religion/beliefs,496,Wiccans,42.3899993896,-71.1299972534
Boston,Mosaic Jewish Outdoor Club of Massachusetts,1170120332000,outdoors/adventure,753,friends and members,42.3400001526,-71.1200027466
Boston,The Web Content Management Systems Meetup Group,1170726764000,tech,548,People interested in CMS,42.3699989319,-71.0899963379
Boston,Jewish Singles 55+  of Greater Boston,1171034192000,socializing,162,Members,42.2400016785,-71.1699981689
Boston,The Boston Asian Professionals Meetup Group,1171747225000,language/ethnic identity,3747,Boston Asian Professionals,42.3499984741,-71.0599975586
Boston,The Somerville Tennis Meetup Group,1171911951000,sports/recreation,1514,Tennis Players,42.4000015259,-71.1200027466
Boston,Boston Area Social Anxiety Meetup,1172161576000,socializing,1671,People,42.3899993896,-71.1299972534
Boston,Boston Live Music,1173143620000,music,10255,Fans of Live Music,42.3400001526,-71.0899963379
Boston,Boston Area Motorcycle Riders,1173286322000,cars/motorcycles,109,Motorcycle Riders,42.3600006104,-71.0500030518
Boston,The Boston/Cambridge Portuguese Language Meetup Group,1174263714000,language/ethnic identity,1353,Portuguese Speakers,42.3699989319,-71.0999984741
Boston,Date Me I'm Jewish,1175013203000,parents/family,341,Members,42.3400001526,-71.1200027466
Boston,EuroBoston - The Boston European Social Network,1175643538000,language/ethnic identity,714,EuroB's,42.3699989319,-71.0500030518
Boston,The Boston Python User Group,1175867048000,tech,7516,Pythonistas,42.3800010681,-71.1299972534
Boston,The Cambridge Improv incubator,1176165209000,fine arts/culture,1193,Improv & Performance Artists,42.3899993896,-71.1299972534
Boston,Greater Boston Cycling/Outdoor Fitness Group,1177285765000,fitness,2612,Bicyclists,42.3699989319,-71.2399978638
Boston,Random Group of Hikers,1178284310000,outdoors/adventure,5775,Randomites,42.3600006104,-71.0599975586
Boston,Boston Frisbee,1179175038000,fitness,4025,Flatballers,42.3499984741,-71.0699996948
Boston,The Arlington Martial Arts Meetup Group,1179251068000,sports/recreation,264,Martial Artists,42.4199981689,-71.1600036621
Boston,Informal Running Club: Home of TMIRCE:BOS,1179282543000,fitness,3364,Llama's,42.3400001526,-71.0999984741
Boston,Election 2016 -  BLANK THE BALLOT!,1179414181000,movements/politics,371,Blank The Ballot Supporters,42.2900009155,-71.0699996948
Boston,Boston Happy Hour,1179512474000,socializing,5086,Drinking Buddies,42.3499984741,-71.0699996948
Boston,20ish & 30ish Boston Book Club,1179761947000,book clubs,3330,Book Readers,42.2900009155,-71.0500030518
Boston,Cavalier King Charles Spaniel Lovers of Massachusetts,1180017754000,pets/animals,477,Cavalier Lovers,42.3400001526,-71.0599975586
Boston,The Boston Healers Network,1180109374000,health/wellbeing,1812,Members,42.3400001526,-71.0899963379
Boston,Classic Books: A Book Club for Voracious Readers,1180966730000,book clubs,1943,Book Club Readers,42.3800010681,-71.1299972534
Boston,Beantown Gamers,1181222819000,games,2965,Board Gamers,42.3699989319,-71.0999984741
Boston,Boston Leisure Bicycling,1181849374000,outdoors/adventure,1850,Leisure Bicyclists,42.3699989319,-71.2399978638
Boston,Voulez-vous français Meetup Group,1182965205000,language/ethnic identity,3368,Francophones,42.3400001526,-71.0899963379
Boston,The Boston Ex-Midwesterners Meetup Group,1183239087000,socializing,574,Ex-Midwesterners,42.3499984741,-71.0699996948
Boston,The Boston Area Real Estate Investors Association,1183570978000,career/business,967,Boston Area Investors,42.3699989319,-71.0500030518
Boston,Beantown and Beyond 25-40 Something Singles,1183689712000,socializing,3191,Friends,42.3699989319,-71.0500030518
Boston,The North-of-Boston Law of Attraction Meetup Group,1184359903000,new age/spirituality,870,Conscious Creators,42.5,-71.0699996948
Boston,Boston Skating,1184445502000,outdoors/adventure,423,Inline / Roller / Ice Skaters,42.3400001526,-71.0999984741
Boston,Boston World Music Meetup Group,1184783172000,socializing,596,World Music Fans,42.3600006104,-71.0699996948
Boston,Massachusetts Plein Air Artists Group,1184850544000,fine arts/culture,397,Artists,42.4500007629,-71.1500015259
Boston,The Boston Paddling Meetup Group,1185155436000,outdoors/adventure,815,Paddlers,42.3600006104,-71.0599975586
Boston,Boston Volleyball Group,1185306680000,sports/recreation,3384,Volleyball players,42.3699989319,-71.0999984741
Boston,Nonprofit Connector,1185669583000,community/environment,1584,Positive Changemakers,42.3600006104,-71.0699996948
Boston,The Boston Area Libertarian Meetup Group,1185761834000,movements/politics,503,Libertarians,42.3499984741,-71.0699996948
Boston,Boston Real Estate,1185930205000,career/business,696,Real Estate Entrepreneurs,42.3400001526,-71.0899963379
Boston,Indians in Boston,1186603332000,socializing,1382,friends,42.3499984741,-71.0599975586
Boston,Boston Co-Ed Flag Football,1187102777000,sports/recreation,2084,Flag Football Players,42.3800010681,-71.1299972534
Boston,Multi-Meetup Dance Parties,1187624311000,singles,3173,Dancing Fools,42.3800010681,-71.0999984741
Boston,The Boston Green Business Networking Group,1188483217000,community/environment,394,Energy Entrepreneurs,42.25,-71.0699996948
Boston,Nerd Fun - Boston,1188843684000,socializing,14264,people,42.3499984741,-71.0699996948
Boston,Sistah Circle - Bookclub & Circle of Friends,1188935340000,language/ethnic identity,102,Sistah Friend,42.3499984741,-71.0699996948
Boston,Indie Rock Boston,1189618163000,music,3416,Fans of Live Music Shows,42.3499984741,-71.1200027466
Boston,Ex-Southerners Meetup Group - Boston Region,1189630375000,socializing,319,Ex-Southerners,42.3499984741,-71.0699996948
Boston,Wedeln Ski and Outdoors Club,1189913538000,outdoors/adventure,1153,Wedelns,42.3600006104,-71.0500030518
Boston,The Boston Millionaire Total Empowerment Meetup Group,1190130604000,new age/spirituality,306,Millionaires,42.3600006104,-71.0500030518
Boston,Architects + Interior Designers,1190251756000,career/business,1073,Professionals,42.3400001526,-71.0999984741
Boston,Boston Queer Adventurers,1190595294000,outdoors/adventure,2453,Adventurers,42.4000015259,-71.1200027466
Boston,Small Doggy PlayDates --for small breeds only,1191432114000,pets/animals,890,Small Dog Lovers,42.4000015259,-71.2600021362
Boston,Boston N E Raw-food,1191615749000,food/drink,1775,RawⓋ&curious,42.3800010681,-71.1299972534
Boston,The Surfing Meetup Group,1191787298000,outdoors/adventure,1761,Surfers,42.3800010681,-71.0999984741
Boston,Boston New Technology,1193170472000,tech,16692,New Technologists,42.3499984741,-71.0599975586
Boston,Boston Singles ~40 Plus,1193851326000,singles,408,Socialites,42.3699989319,-71.0800018311
Boston,Boston/North Shore Martial Arts Meetup Group,1194367224000,career/business,730,Martial Artists,42.3600006104,-71.0699996948
Boston,New England Tantric Meetup,1194493392000,new age/spirituality,2293,Tantra Seekers,42.3600006104,-71.0599975586
Boston,Boston Portrait Photographers,1195577460000,photography,1035,Photographers  Models & MUA,42.3800010681,-71.1299972534
Boston,Boston Airliner Spotters Meetup Group,1196802909000,career/business,375,Plane Nuts,42.3400001526,-71.0899963379
Boston,Open House,1196910627000,socializing,3217,Members,42.3400001526,-71.0899963379
Boston,Boston Electronic Dance Music,1196924921000,music,3217,EDM Lovers,42.3400001526,-71.0999984741
Boston,Evening Walkers,1197152036000,outdoors/adventure,877,Walkers,42.2400016785,-71.1699981689
Boston,Election 2016-Blank The Ballot!,1197475541000,movements/politics,49,Ron Paul Supporters,42.2900009155,-71.0699996948
Boston,Boston "Onyxbirds" Travel Group,1197747806000,socializing,1220,Onyxbirds,42.3400001526,-71.0899963379
Boston,BostonJS,1198023423000,tech,4056,JavaScripters,42.3600006104,-71.0699996948
Boston,Boston Drum Circle,1198131993000,music,1341,Drummers,42.4199981689,-71.1600036621
Boston,Boston Creative Photographers,1199386407000,photography,385,Creative People,42.3800010681,-71.0199966431
Boston,Social Fun,1200316050000,socializing,12751,Members,42.3400001526,-71.0899963379
Boston,Technology Job Seekers Greater Boston,1200594205000,tech,2160,Professionals,42.3400001526,-71.0599975586
Boston,Tools for Decluttering  Personal Change & Goal Attainment,1200806521000,support,276,Accountability Buddies,42.3800010681,-71.1299972534
Boston,MassMobile - Mobile Developers' Meetup,1200979008000,tech,1036,Software Developers,42.3499984741,-71.0599975586
Boston,Intriguing Lives,1201473774000,socializing,430,Explorers,42.2400016785,-71.1699981689
Boston,Boston Traders Meetup to Teach/Learn Trading Strategies,1201548457000,career/business,992,Traders,42.3600006104,-71.0500030518
Boston,Interactive Marketing & Advertising,1201708588000,career/business,45,Marketing Professionals,42.3699989319,-71.0999984741
Boston,Fun Events with Alcohol!,1201787501000,socializing,3135,Members,42.3899993896,-71.1299972534
Boston,The Boston Dyke March,1202355912000,LGBT,1587,Friends of the Boston Dyke March,42.3400001526,-71.0899963379
Boston,Women in Business Network,1202357989000,career/business,327,Professional Women,42.3499984741,-71.0400009155
Boston,Suburban Naturalists,1202681156000,community/environment,1146,Subnats,42.3499984741,-71.1900024414
Boston,Meet  Mix and Mingle Boston..Make New Friends!,1204259064000,singles,2269,folks,42.3400001526,-71.0899963379
Boston,Cohousing New England:Boston to Burlington/MA ME VT NH CT NY,1204941964000,community/environment,436,Cohousers & Community Seekers,42.3899993896,-71.1299972534
Boston,Boston Couples,1205088847000,socializing,2101,Couples,42.3400001526,-71.0899963379
Boston,Vocal Revolution Men's Chorus,1205591261000,music,138,Singers,42.4500007629,-71.2300033569
Boston,The New England Greek Meetup Group,1206325440000,language/ethnic identity,422,New England Greek Meetup Group,42.2900009155,-71.0699996948
Boston,The Science of Spirituality Meditation Meetup,1206635741000,food/drink,272,Meditators,42.3499984741,-71.2300033569
Boston,The Cambridge and Boston Social Meetup,1207347332000,socializing,6766,Socialites,42.3499984741,-71.0599975586
Boston,Red Sox Natives,1207451446000,socializing,948,Natives,42.3400001526,-71.0999984741
Boston,Boston Opera Meetup,1207529155000,music,1512,Opera Enthusiasts,42.3499984741,-71.0699996948
Boston,20's & 30's Boston Women's Social 🌺🌷,1207683259000,socializing,3637,Ladies,42.3400001526,-71.0999984741
Boston,Boston Relationship Skills,1208282893000,singles,2952,Members,42.3699989319,-71.1800003052
Boston,The Cambridge Single Parents Meetup,1208624277000,parents/family,486,Single Parents,42.3699989319,-71.0999984741
Boston,EntreTech,1209741734000,tech,1361,Technology Entrepreneurs,42.3400001526,-71.0899963379
Boston,Living Root Dragon Boat - Boston,1209911572000,outdoors/adventure,1198,Paddlers,42.3600006104,-71.0699996948
Boston,Boston Area Arabic & English Language Meetup,1210410566000,language/ethnic identity,1029,Arabs and Arabic Learners,42.3400001526,-71.0599975586
Boston,French Southwest of Boston,1210817844000,language/ethnic identity,435,Francophones,42.2799987793,-71.2399978638
Boston,The Newton Hip Mama Meetup,1210853128000,parents/family,304,Newton Mamas,42.3499984741,-71.1900024414
Boston,Boston Area Mind-Body Therapies Meetup,1210973298000,health/wellbeing,282,Alternative Health Practioners,42.3499984741,-71.2099990845
Boston,Tantra USA,1211334522000,new age/spirituality,514,Tantric Practitioners,42.3600006104,-71.0699996948
Boston,Culture Vultures - Singles over 50,1211836130000,fine arts/culture,3372,Culture Vultures,42.3699989319,-71.0899963379
Boston,Boston City Girls,1211836842000,socializing,3133,Ladies,42.3600006104,-71.0699996948
Boston,Indian Friends Meetup,1211982475000,socializing,3104,Friends,42.3499984741,-71.0599975586
Boston,The Boston Tantric Meetup,1212006083000,health/wellbeing,790,Tantra Adepts,42.3499984741,-71.1200027466
Boston,Boston Israel Cleantech Alliance,1212409680000,career/business,483,Entrepreneurs,42.3699989319,-71.0500030518
Boston,Chicago Sports Club of New England,1214167631000,games,521,Chicago Sports Fans,42.3600006104,-71.0699996948
Boston,South Shore Special Education Meetup Group,1214603333000,parents/family,75,Special Ed Parents and Teachers,42.2299995422,-70.8899993896
Boston,Cambridge/Somerville/Boston Jazz Meetup/Jam,1214663070000,music,468,Jazz Fans/Musicians,42.3800010681,-71.0999984741
Boston,Single Mothers United,1215352743000,parents/family,669,Single Mothers,42.3600006104,-71.0699996948
Boston,Boston By Foot Meetup Group,1215434385000,education/learning,1241,Bostonians,42.3600006104,-71.0699996948
Boston,Boston Sportbike Riders,1215889764000,cars/motorcycles,110,Riders,42.3499984741,-71.0800018311
Boston,Cool Folks In the City -Young Adults - Get out the House!,1216553828000,socializing,3784,Chill Young Thangs,42.3699989319,-71.0999984741
Boston,Beantown Ladies & Books,1216678422000,book clubs,852,Beantown Ladies,42.3400001526,-71.0999984741
Boston,Boston Tall Singles,1217044802000,socializing,87,Tall Singles,42.3600006104,-71.0500030518
Boston,Connecting over Dinner,1217876643000,dancing,2643,Connectors,42.3899993896,-71.1299972534
Boston,Professionals of Color Networking Group,1218481422000,career/business,1560,Professionals,42.3499984741,-71.0699996948
Boston,"Boston Meditates" Meditation Group,1218761084000,health/wellbeing,3561,Meditators,42.3800010681,-71.1299972534
Boston,The Boston Astral Projection & OBE Meetup,1218844741000,new age/spirituality,196,Psychic Explorers,42.3600006104,-71.0699996948
Boston,(40+) Femme Woman4Femme Women - Femme Only Group (FW4FW),1218896925000,LGBT,366,Confident/Amazing Femme Women,42.3600006104,-71.0500030518
Boston,Indian Food  Indian Fiction,1219087471000,socializing,544,Indian Bookwalas,42.2799987793,-71.2399978638
Boston,Waltham Meditation Meetup Group,1219439351000,health/wellbeing,367,Meditators,42.4000015259,-71.2600021362
Boston,Wakefield Weeknights and More!,1219884054000,socializing,1416,People Interested in Socializing,42.5,-71.0699996948
Boston,Cambridge 30-Something Outdoor Enthusiasts,1219981988000,outdoors/adventure,305,people,42.3800010681,-71.1299972534
Boston,Boston Startup Pitch Night,1220897475000,career/business,736,Cyber-Founders,42.3499984741,-71.0699996948
Boston,Ladies' Knit Nite,1220910549000,hobbies/crafts,726,Knitters,42.4799995422,-71.1600036621
Boston,Boston Art Enthusiasts,1221166586000,fine arts/culture,930,Art Exhibit Exthusiasts,42.3600006104,-71.1299972534
Boston,Girls just want to have FUN,1221168995000,socializing,549,Fun Social Ladies,42.3699989319,-71.0500030518
Boston,Dances with Sitz,1221617433000,socializing,1481,"Active People" people,42.3600006104,-71.0500030518
Boston,Men's Legal Defense Fund,1221655862000,parents/family,42,MLDF supporters,42.2900009155,-71.0699996948
Boston,Boston Touch  Tantra  Massage & Intimacy for Men,1222023849000,health/wellbeing,1819,Gay & Bisexual Men,42.3600006104,-71.0500030518
Boston,Django Boston Meetup Group,1222316770000,tech,2404,Djangonauts,42.3699989319,-71.0999984741
Boston,Boston Goddess Circle,1222374129000,health/wellbeing,1605,Goddess,42.3800010681,-71.0999984741
Boston,Boston Ski Meetup,1222624152000,outdoors/adventure,2386,Skiers and Boarders,42.4199981689,-71.1100006104
Boston,The Boston Japanese Anime & Films Social Group,1223061966000,sci-fi/fantasy,1187,Members,42.3499984741,-71.0599975586
Boston,Nexus Project,1223146114000,education/learning,280,Scientific Members,42.3699989319,-71.0999984741
Boston,Boston Area ASL Meetup,1223604065000,language/ethnic identity,1205,Signers,42.3899993896,-71.1299972534
Boston,Breathwork,1223769558000,new age/spirituality,903,Members,42.3800010681,-71.1299972534
Boston,Africa Travel Group! Learn Drumming & Dance!,1223874565000,music,199,Africa Enthusiasts,42.4199981689,-71.1600036621
Boston,Boston Writers' Meetup,1223947125000,writing,266,Writers,42.4000015259,-71.1200027466
Boston,Artists + Artisans,1224031493000,hobbies/crafts,3857,Artists + Artisans,42.3499984741,-71.0699996948
Boston,Fabulous Women Friends in Boston,1224199911000,socializing,3437,Friends,42.3499984741,-71.1900024414
Boston,Cambridge Philosophy Meetup,1224516968000,health/wellbeing,436,Cambridge Philosophy Meetup,42.3899993896,-71.1299972534
Boston,Boston International/Arthouse Film Organizers,1225762830000,movies/film,16,Movie Fans,42.3699989319,-70.9800033569
Boston,NETT - New England Track and Trail,1225852304000,fitness,67,Mini Ponies,42.4000015259,-71.2200012207
Boston,Boston Small Business Success Network,1226491024000,career/business,1036,Small Business Owners,42.3600006104,-71.0500030518
Boston,Real Estate Education at ePlace,1226594503000,career/business,799,Real Estate Buyers & Investors,42.3699989319,-71.0999984741
Boston,Boston Cross-Country Skiers,1228166440000,outdoors/adventure,1291,Cross-Country Skiers,42.3899993896,-71.1299972534
Boston,Boston Metro Hike Bike & Social Club,1228613044000,outdoors/adventure,2605,BMers,42.3499984741,-71.0599975586
Boston,Cambridge Semantic Web,1228962294000,tech,1519,Semantic Web Supporters,42.3699989319,-71.0999984741
Boston,Boston Dreamers Meetup Group,1229558580000,new age/spirituality,336,Dreamers,42.3899993896,-71.1299972534
Boston,Boston WordPress,1229636154000,tech,2961,WordPress Fans,42.3699989319,-71.0899963379
Boston,Theoretical Computer Science Problem-Solving,1229732370000,tech,493,Theoreticians,42.3800010681,-71.1299972534
Boston,Boston 'Chicago Style Steppin'. It's all about the Dance,1229737841000,socializing,353,Group Members,42.3400001526,-71.0899963379
Boston,Brettl-Hupfers Ski & Sports Club,1230004333000,outdoors/adventure,885,Guests,42.3400001526,-71.0299987793
Boston,Karaoke-Do: Personal Growth through Public Exposure™,1230191255000,health/wellbeing,89,Karaoke-Do-ka,42.3600006104,-71.1299972534
Boston,Boston Volunteers,1230330655000,socializing,9831,Boston Volunteers,42.3499984741,-71.0699996948
Boston,Boston International Adventure Travel Club,1230672450000,socializing,6787,Adventure Travelers,42.3499984741,-71.0699996948
Boston,:) :),1231389371000,hobbies/crafts,7,:),42.3400001526,-71.0899963379
Boston,Parents and Babies of Belmont,1231423554000,parents/family,983,Happy Parents and babies,42.3899993896,-71.1800003052
Boston,The Arlington Hearts & Spades Meetup Group,1231528598000,games,217,Cardsharps,42.4099998474,-71.1800003052
Boston,Boston Revit Users Group,1232568103000,career/business,633,Revit Users,42.4000015259,-71.2600021362
Boston,Makusue Ski and Sport Club,1232641726000,outdoors/adventure,421,Makusues,42.3600006104,-71.0500030518
Boston,TechAviv MA Community,1232722646000,tech,273,Israeli Founders & Executives,42.3699989319,-71.0899963379
Boston,Green Business Allies,1232867114000,career/business,484,Sustainability Partners,42.3899993896,-71.1299972534
